Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
WARNING:tensorflow:From cifar10_train.py:81 in train.: all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2016-03-02.
Instructions for updating:
Please use tf.global_variables instead.
2016-12-08 17:36:46.845608: step 0, loss = 4.68 (27.7 examples/sec; 4.615 sec/batch)
2016-12-08 17:38:31.946021: step 750, loss = 2.74 (929.2 examples/sec; 0.138 sec/batch)
2016-12-08 17:38:33.336098: step 760, loss = 2.64 (913.0 examples/sec; 0.140 sec/batch)
2016-12-08 17:38:34.701509: step 770, loss = 2.71 (871.5 examples/sec; 0.147 sec/batch)
2016-12-08 17:38:36.054653: step 780, loss = 2.60 (935.4 examples/sec; 0.137 sec/batch)
2016-12-08 17:38:37.437712: step 790, loss = 2.75 (938.6 examples/sec; 0.136 sec/batch)
2016-12-08 17:38:38.868083: step 800, loss = 2.57 (858.0 examples/sec; 0.149 sec/batch)
2016-12-08 17:38:40.534316: step 810, loss = 2.75 (956.1 examples/sec; 0.134 sec/batch)
2016-12-08 17:38:41.860994: step 820, loss = 2.79 (979.9 examples/sec; 0.131 sec/batch)
2016-12-08 17:38:43.221084: step 830, loss = 2.69 (922.0 examples/sec; 0.139 sec/batch)
2016-12-08 17:38:44.597760: step 840, loss = 2.50 (895.7 examples/sec; 0.143 sec/batch)
2016-12-08 17:38:45.963511: step 850, loss = 2.56 (891.7 examples/sec; 0.144 sec/batch)
2016-12-08 17:38:47.347734: step 860, loss = 2.75 (963.5 examples/sec; 0.133 sec/batch)
2016-12-08 17:38:48.725355: step 870, loss = 2.51 (1026.9 examples/sec; 0.125 sec/batch)
2016-12-08 17:38:50.063132: step 880, loss = 2.44 (952.1 examples/sec; 0.134 sec/batch)
2016-12-08 17:38:51.453494: step 890, loss = 2.69 (869.6 examples/sec; 0.147 sec/batch)
2016-12-08 17:38:52.767881: step 900, loss = 2.51 (1048.5 examples/sec; 0.122 sec/batch)
2016-12-08 17:38:54.399969: step 910, loss = 2.57 (924.5 examples/sec; 0.138 sec/batch)
2016-12-08 17:38:55.777300: step 920, loss = 2.70 (947.3 examples/sec; 0.135 sec/batch)
2016-12-08 17:38:57.161067: step 930, loss = 2.51 (1013.7 examples/sec; 0.126 sec/batch)
2016-12-08 17:38:58.595557: step 940, loss = 2.31 (961.8 examples/sec; 0.133 sec/batch)
2016-12-08 17:38:59.963391: step 950, loss = 2.36 (913.4 examples/sec; 0.140 sec/batch)
2016-12-08 17:39:01.344046: step 960, loss = 2.66 (871.0 examples/sec; 0.147 sec/batch)
2016-12-08 17:39:02.745824: step 970, loss = 2.46 (913.0 examples/sec; 0.140 sec/batch)
2016-12-08 17:39:04.114747: step 980, loss = 2.32 (961.3 examples/sec; 0.133 sec/batch)
2016-12-08 17:39:05.468906: step 990, loss = 2.63 (924.1 examples/sec; 0.139 sec/batch)
2016-12-08 17:39:06.827615: step 1000, loss = 2.41 (964.5 examples/sec; 0.133 sec/batch)
2016-12-08 17:39:09.018222: step 1010, loss = 2.47 (879.5 examples/sec; 0.146 sec/batch)
2016-12-08 17:39:10.411833: step 1020, loss = 2.27 (913.5 examples/sec; 0.140 sec/batch)
2016-12-08 17:39:11.884156: step 1030, loss = 2.24 (904.4 examples/sec; 0.142 sec/batch)
2016-12-08 17:39:13.366958: step 1040, loss = 2.38 (916.0 examples/sec; 0.140 sec/batch)
2016-12-08 17:39:14.740574: step 1050, loss = 2.46 (1023.9 examples/sec; 0.125 sec/batch)
2016-12-08 17:39:16.107127: step 1060, loss = 2.50 (946.2 examples/sec; 0.135 sec/batch)
2016-12-08 17:39:17.450540: step 1070, loss = 2.18 (971.6 examples/sec; 0.132 sec/batch)
2016-12-08 17:39:18.839548: step 1080, loss = 2.20 (908.0 examples/sec; 0.141 sec/batch)
